Company,Model,Variant,Ex-Showroom_Price,Energy_source(cc/kwh),Drivetrain,Fuel_Tank_Capacity,Fuel_Type,Type,Seating_Capacity,Seats_Material,Cylinders,Cylinder_Configuration,Engine_Location,Height,Length,Width,Body_Type,Power_Value,Power_Unit,Power_RPM,Torque_Value,Torque_Unit,Torque_RPM_Min
Kia,Seltos,Htx Cvt 1.5,1409000,1497,FWD (Front Wheel Drive),60.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,115,PS,6300.0,144.0,NM,4500.0
Kia,Seltos,Hte 1.5 Diesel,1034000,1493,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,114,PS,4000.0,250.0,NM,1500.0
Kia,Seltos,Htk 1.5 Diesel,1154000,1493,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,115,PS,4000.0,250.0,NM,1500.0
Kia,Seltos,Htk Plus 1.5 Diesel,1254000,1493,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,115,PS,4000.0,250.0,NM,1500.0
Kia,Seltos,Htk Plus At 1.5 Diesel,1354000,1493,FWD (Front Wheel Drive),60.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,115,PS,4000.0,250.0,NM,1500.0
Kia,Seltos,Htx Plus 1.5 Diesel,1534000,1493,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Leather,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,115,PS,4000.0,250.0,NM,1500.0
Kia,Seltos,Htx Plus At 1.5 Diesel,1634000,1493,FWD (Front Wheel Drive),60.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,115,PS,4000.0,250.0,NM,1500.0
Kia,Seltos,Gtk 1.4,1379000,1353,FWD (Front Wheel Drive),50.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,140,PS,6000.0,242.0,NM,1500.0
Kia,Seltos,Gtx 1.4,1529000,1353,FWD (Front Wheel Drive),50.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,140,PS,6000.0,242.0,NM,1500.0
Kia,Seltos,Gtx At 1.4,1629000,1353,FWD (Front Wheel Drive),50.0,Petrol,DCT,5,Leather,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,140,PS,6000.0,242.0,NM,1500.0
Kia,Seltos,Gtx Plus 1.4,1629000,1353,FWD (Front Wheel Drive),50.0,Petrol,Manual,5,Leather,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,140,PS,6000.0,242.0,NM,1500.0
Kia,Seltos,Htx 1.5 Diesel,1414000,1493,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1645,4315,1800,SUV,115,PS,4000.0,250.0,NM,1500.0
Nissan,Terrano,Xe D 85Ps,999900,1461,FWD (Front Wheel Drive),50.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1671,4331,1822,SUV,85,PS,3750.0,200.0,NM,1900.0
Nissan,Terrano,Xv D Premium 110 Ps Amt,1464900,1461,FWD (Front Wheel Drive),50.0,Diesel,Automatic,5,Fabric,4,In-line,"Front, Transverse",1671,4331,1822,SUV,110,PS,3900.0,248.0,NM,2250.0
Nissan,Terrano,Xl (P),999900,1598,FWD (Front Wheel Drive),50.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1671,4331,1822,SUV,104,PS,5850.0,145.0,NM,3750.0
Nissan,Terrano,Xl D(O),1235700,1461,FWD (Front Wheel Drive),50.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1671,4331,1822,SUV,85,PS,3750.0,200.0,NM,1900.0
Nissan,Terrano,Xv D Premium 110 Ps,1419900,1461,FWD (Front Wheel Drive),50.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1671,4331,1822,SUV,110,PS,3900.0,248.0,NM,2250.0
Nissan,Terrano,Sport Edition,1235700,1461,FWD (Front Wheel Drive),50.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1671,4331,1822,SUV,85,PS,3750.0,200.0,NM,1900.0
Tata,Safari Storme,2.2 Lx 4X2,1109005,2179,FWD (Front Wheel Drive),63.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Longitudinal",1922,4655,1855,SUV,150,PS,4000.0,320.0,NM,1700.0
Tata,Safari Storme,2.2 Ex 4X2,1335158,2179,FWD (Front Wheel Drive),63.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Longitudinal",1922,4655,1965,SUV,150,PS,4000.0,320.0,NM,1700.0
Tata,Safari Storme,2.2 Vx 4X2 Varicor 400,1479574,2179,RWD (Rear Wheel Drive),63.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Longitudinal",1922,4655,1965,SUV,156,PS,4000.0,400.0,NM,1750.0
Tata,Safari Storme,2.2 Vx 4X4 Varicor 400,1643829,2179,AWD (All Wheel Drive),63.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Longitudinal",1922,4655,1965,SUV,156,PS,4000.0,400.0,NM,1750.0
Mg,Hector,1.5L Style,1248000,1500,FWD (Front Wheel Drive),60.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1760,4655,1835,SUV,141,BHP,,250.0,NM,
Mg,Hector,2.0L Style,1348000,2000,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1760,4655,1835,SUV,168,BHP,,350.0,NM,
Mg,Hector,2.0L Super,1448000,2000,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1760,4655,1835,SUV,168,BHP,,350.0,NM,
Mg,Hector,2.0L Smart,1588000,2000,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1760,4655,1835,SUV,168,BHP,,350.0,NM,
Mg,Hector,2.0L Sharp,1728000,2000,FWD (Front Wheel Drive),60.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1760,4655,1835,SUV,168,BHP,,350.0,NM,
Mg,Hector,1.5L Super,1328000,1500,FWD (Front Wheel Drive),60.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1760,4655,1835,SUV,141,BHP,,250.0,NM,
Mg,Hector,1.5L Super Hybrid,1388000,1500,FWD (Front Wheel Drive),60.0,Hybrid,Manual,5,Fabric,4,In-line,"Front, Transverse",1760,4655,1835,SUV,141,BHP,,250.0,NM,
Mg,Hector,1.5L Sharp Hybrid,1628000,1500,FWD (Front Wheel Drive),60.0,Hybrid,Manual,5,Leather,4,In-line,"Front, Transverse",1760,4655,1835,SUV,141,BHP,,250.0,NM,
Mg,Hector,1.5L Smart Hybrid,1498000,1500,FWD (Front Wheel Drive),60.0,Hybrid,Manual,5,Fabric,4,In-line,"Front, Transverse",1760,4655,1835,SUV,141,BHP,,250.0,NM,
Mg,Hector,1.5L Smart Dct,1568000,1500,FWD (Front Wheel Drive),60.0,Petrol,DCT,5,Fabric,4,In-line,"Front, Transverse",1760,4655,1835,SUV,141,BHP,,250.0,NM,
Mg,Hector,1.5L Sharp Dct,1718000,1500,FWD (Front Wheel Drive),60.0,Petrol,DCT,5,Leather,4,In-line,"Front, Transverse",1760,4655,1835,SUV,141,BHP,,250.0,NM,
Tata,Nexon Ev,Xm,1399000,30,FWD (Front Wheel Drive),0.0,Electric,Automatic,5,Fabric,0,No Config,No Engine,1607,3994,1811,SUV,129,PS,,245.0,NM,
Tata,Nexon Ev,Xz Plus,1499000,30,FWD (Front Wheel Drive),0.0,Electric,Automatic,5,Fabric,0,No Config,No Engine,1607,3994,1811,SUV,129,PS,,245.0,NM,
Tata,Nexon Ev,Xz Plus Lux,1599000,30,FWD (Front Wheel Drive),0.0,Electric,Automatic,5,Fabric,0,No Config,No Engine,1607,3994,1811,SUV,129,PS,,245.0,NM,
Hyundai,Elantra,S,1589000,1999,FWD (Front Wheel Drive),50.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1465,4620,1800,Sedan,152,PS,6200.0,196.0,NM,4000.0
Hyundai,Elantra,Sx,1849000,1999,FWD (Front Wheel Drive),50.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1465,4620,1800,Sedan,152,PS,6200.0,196.0,NM,4000.0
Hyundai,Elantra,Sx At,1949000,1999,FWD (Front Wheel Drive),50.0,Petrol,AMT,5,Fabric,4,In-line,"Front, Transverse",1465,4620,1800,Sedan,152,PS,6200.0,196.0,NM,4000.0
Hyundai,Elantra,Sx(O) At,2039000,1999,FWD (Front Wheel Drive),50.0,Petrol,AMT,5,Leather,4,In-line,"Front, Transverse",1465,4620,1800,Sedan,152,PS,6200.0,196.0,NM,4000.0
Hyundai,Tucson,2Wd Mt Diesel,2079717,1995,4WD,62.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1660,4475,1850,SUV,185,PS,4000.0,400.0,NM,1750.0
Hyundai,Tucson,2Wd Mt Petrol,1876656,1999,FWD (Front Wheel Drive),62.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1660,4475,1850,SUV,155,PS,6200.0,192.0,NM,4000.0
Hyundai,Tucson,2Wd At Gl Diesel,2364354,1995,FWD (Front Wheel Drive),62.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1660,4475,1850,SUV,185,PS,4000.0,400.0,NM,1750.0
Hyundai,Tucson,2Wd At Gl Petrol,2187384,1999,FWD (Front Wheel Drive),62.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1660,4475,1850,SUV,155,PS,6200.0,192.0,NM,4000.0
Hyundai,Tucson,4Wd At Gls Diesel,2697417,1995,4WD,62.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1660,4475,1850,SUV,185,PS,4000.0,400.0,NM,1750.0
Hyundai,Tucson,2Wd At Gls Petrol,2373522,1999,FWD (Front Wheel Drive),62.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1660,4475,1850,SUV,155,PS,6200.0,192.0,NM,4000.0
Hyundai,Tucson,2Wd At Gl(O) Petrol,2246749,1999,FWD (Front Wheel Drive),62.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1660,4475,1850,SUV,155,PS,6200.0,192.0,NM,4000.0
Hyundai,Tucson,2Wd At Gl(O) Diesel,2423720,1995,FWD (Front Wheel Drive),62.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1660,4475,1850,SUV,185,PS,4000.0,400.0,NM,1750.0
Volkswagen,Passat,2.0 Tdi Comfortline,3021500,1968,FWD (Front Wheel Drive),55.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Transverse",1456,4767,1832,Sedan,180,PS,3600.0,350.0,NM,1750.0
Volkswagen,Passat,2.0 Tdi Highline,3321500,1968,FWD (Front Wheel Drive),66.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Transverse",1456,4767,1832,Sedan,180,PS,3600.0,350.0,NM,1750.0
Volkswagen,Passat,2.0 Tdi Comfortline Connect,2599000,1968,FWD (Front Wheel Drive),55.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Transverse",1456,4767,1832,Sedan,180,PS,3600.0,350.0,NM,1750.0
Volkswagen,Passat,2.0 Tdi Highline Connect,2899000,1968,FWD (Front Wheel Drive),66.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Transverse",1456,4767,1832,Sedan,180,PS,3600.0,350.0,NM,1750.0
Mercedes-Benz,Mercedes-Benz A-Class,180,2785288,1595,FWD (Front Wheel Drive),50.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Transverse",1433,4292,1780,Hatchback,122,PS,5000.0,200.0,NM,1250.0
Mercedes-Benz,Mercedes-Benz A-Class,200D,2886871,2143,FWD (Front Wheel Drive),50.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Transverse",1433,4292,2022,Hatchback,136,PS,4400.0,300.0,NM,1600.0
Volvo,V40 Cross Country,D3,3283000,1984,FWD (Front Wheel Drive),60.0,Diesel,Automatic,5,Leather,5,In-line,"Front, Longitudinal",1458,4370,1783,Hatchback,150,PS,3500.0,350.0,NM,1500.0
Volvo,V40 Cross Country,T4,2962000,1596,FWD (Front Wheel Drive),50.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1470,4370,1857,Hatchback,180,PS,5700.0,240.0,NM,1600.0
Mini,Countryman,Cooper S,3490000,1998,FWD (Front Wheel Drive),47.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1557,4299,1822,Hatchback,192,PS,5500.0,280.0,NM,1350.0
Mini,Countryman,Cooper Sd,3740000,1998,FWD (Front Wheel Drive),47.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1557,4299,1822,Hatchback,190,PS,5500.0,400.0,NM,1750.0
Mini,Countryman,Cooper S Jcw Inspired,4140000,1998,FWD (Front Wheel Drive),47.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1557,4299,1822,Hatchback,192,PS,5500.0,280.0,NM,1350.0
Mini,Countryman,Black Edition,4240000,1998,FWD (Front Wheel Drive),47.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1557,4299,1822,Hatchback,192,PS,5500.0,280.0,NM,1350.0
Mercedes-Benz,Mercedes-Benz C-Class,C 220D Prime,4020000,1950,RWD (Rear Wheel Drive),66.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1442,4686,1810,Sedan,192,BHP,3800.0,400.0,NM,1600.0
Mercedes-Benz,Mercedes-Benz C-Class,C 220D Progressive,4670000,1950,RWD (Rear Wheel Drive),66.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1442,4686,1810,Sedan,192,BHP,3800.0,400.0,NM,1600.0
Mercedes-Benz,Mercedes-Benz C-Class,C 300D Amg Line,4974750,1950,RWD (Rear Wheel Drive),66.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1442,4686,1810,Sedan,241,BHP,4200.0,500.0,NM,1600.0
Mercedes-Benz,Mercedes-Benz C-Class,C 43 Amg,7500000,3982,RWD (Rear Wheel Drive),66.0,Petrol,Automatic,5,Leather,8,In-line,"Front, Longitudinal",1426,4756,1839,Coupe,503,BHP,5500.0,700.0,NM,1750.0
Mercedes-Benz,Mercedes-Benz C-Class,C 200 Prime,4090000,1497,RWD (Rear Wheel Drive),66.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1442,4686,1810,Sedan,181,BHP,5800.0,280.0,NM,1600.0
Mercedes-Benz,Mercedes-Benz C-Class,C 200 Progressive,4654000,1497,RWD (Rear Wheel Drive),66.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1442,4686,1810,Sedan,181,BHP,5800.0,280.0,NM,1600.0
Toyota,Prius,Z8,4509000,1798,FWD (Front Wheel Drive),43.0,Hybrid,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1490,4540,1760,Sedan,98,PS,5200.0,142.0,NM,3600.0
Lexus,Es,300H,5695000,2487,FWD (Front Wheel Drive),60.0,Hybrid,Automatic,5,Leather,4,In-line,"Front, Transverse",1445,4975,1865,Sedan,176,BHP,5700.0,221.0,NM,3600.0
Lexus,Nx 300H,F-Sport,6060000,2494,AWD (All Wheel Drive),56.0,Petrol,Automatic,5,Leather,6,V,"Front, Transverse",1645,464,1845,SUV,194,PS,5700.0,210.0,NM,4200.0
Lexus,Nx 300H,Luxury,5990000,2494,AWD (All Wheel Drive),56.0,Petrol,Automatic,5,Leather,6,V,"Front, Transverse",1645,4640,1845,SUV,194,PS,5700.0,210.0,NM,4200.0
Jaguar,F-Pace,Prestige,6463780,1999,AWD (All Wheel Drive),60.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1651,4731,2175,SUV,180,PS,5500.0,430.0,NM,1750.0
Jaguar,F-Pace,Prestige Petrol,6422809,1997,AWD (All Wheel Drive),60.0,Petrol,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1651,4731,2175,SUV,247,BHP,5500.0,369.0,NM,1300.0
Volvo,V90 Cross Country,D5 Inscription,6531000,1969,AWD (All Wheel Drive),60.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Longitudinal",1543,4950,2052,SUV,235,PS,4250.0,480.0,NM,1740.0
Audi,A5 Cabriolet,2.0 Tdi,6948200,1968,FWD (Front Wheel Drive),58.0,Diesel,Automatic,4,Leather,4,In-line,"Front, Longitudinal",1386,4733,1843,Convertible,190,PS,3800.0,400.0,NM,1750.0
Mercedes-Benz,Mercedes-Benz Gle,300D 4Matic,7370000,1950,AWD (All Wheel Drive),93.0,Diesel,Automatic,5,Leather,4,V,"Front, Longitudinal",1772,4924,2157,SUV,245,PS,4200.0,500.0,NM,1600.0
Mercedes-Benz,Mercedes-Benz Gle,400D 4Matic Hip Hop Edition,12500000,2925,AWD (All Wheel Drive),93.0,Diesel,Automatic,5,Leather,6,V,"Front, Longitudinal",1772,4924,2157,SUV,330,PS,3600.0,700.0,NM,1200.0
Mercedes-Benz,Mercedes-Benz Cls,300D,8470000,1950,RWD (Rear Wheel Drive),58.0,Diesel,Automatic,5,Leather,4,In-line,"Front, Transverse",1435,4988,1890,Sedan,245,BHP,4200.0,500.0,NM,1600.0
Bmw,X7,Xdrive 40I,10490000,2998,AWD (All Wheel Drive),80.0,Petrol,Automatic,7,Leather,6,In-line,"Front, Longitudinal",1805,5151,2000,SUV,335,BHP,5500.0,450.0,NM,1500.0
Bmw,X7,Xdrive30D Dpe Signature,10250000,2993,AWD (All Wheel Drive),80.0,Diesel,Automatic,7,Leather,6,In-line,"Front, Longitudinal",1805,5151,2000,SUV,262,BHP,4000.0,620.0,NM,1500.0
Bmw,M4,Coupe,13590000,2979,RWD (Rear Wheel Drive),60.0,Petrol,Automatic,4,Leather,6,In-line,"Front, Longitudinal",1383,4671,1870,Coupe,431,PS,7300.0,550.0,NM,1850.0
Porsche,911,Carrera S,17420000,2981,AWD (All Wheel Drive),64.0,Petrol,Automatic,4,Leather,6,Flat,"Rear Mid, Transverse",1300,4519,1852,Coupe,450,HP,6500.0,530.0,NM,5000.0
Porsche,911,Carrera S Cabriolet,18844000,2981,AWD (All Wheel Drive),64.0,Petrol,Automatic,4,Leather,6,Flat,"Rear Mid, Transverse",1299,4519,1852,Convertible,450,HP,6500.0,530.0,NM,5000.0
Nissan,Gtr,3.8 V6,21240272,3799,AWD (All Wheel Drive),74.0,Petrol,Automatic,4,Leather,6,V,"Front, Longitudinal",1370,4710,1895,Coupe,570,PS,6800.0,637.0,NM,3200.0
Aston Martin,Vantage,Coupe,29500000,3982,RWD (Rear Wheel Drive),73.0,Petrol,Automatic,2,Leather,8,V,"Front, Longitudinal",1273,4465,2153,Coupe,505,BHP,6000.0,685.0,NM,2000.0
Aston Martin,Rapide,Luxe,38845823,5935,RWD (Rear Wheel Drive),90.5,Petrol,Automatic,4,Leather,12,V,"Mid, Longitudinal",1360,5019,1929,Sedan,560,PS,6650.0,630.0,NM,5500.0
Ferrari,812 Superfast,Superfast,52000000,6496,AWD (All Wheel Drive),92.0,Petrol,Automatic,2,Leather,12,V,"Front, Longitudinal",1276,4657,1971,Coupe,789,BHP,8500.0,718.0,NM,7000.0
Maruti Suzuki,Alto 800 Tour,H1,354235,796,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1475,3430,1490,Hatchback,48,PS,6000.0,69.0,NM,3500.0
Maruti Suzuki,Alto 800 Tour,H1 (O),356559,796,FWD (Front Wheel Drive),35.0,Petrol,Manual,5,Fabric,3,In-line,"Front, Transverse",1475,3395,1490,Hatchback,48,PS,6000.0,69.0,NM,3500.0
Hyundai,Grand I10 Nios,Magna 1.2 Crdi,675090,1186,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Fabric,3,In-line,"Front, Transverse",1520,3805,1680,Hatchback,75,PS,4000.0,190.0,NM,1750.0
Hyundai,Grand I10 Nios,Era 1.2 Vtvt,504990,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1520,3805,1680,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,589610,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1520,3805,1680,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,642610,1197,FWD (Front Wheel Drive),37.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1520,3805,1680,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,643350,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1520,3805,1680,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,703350,1197,FWD (Front Wheel Drive),37.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Transverse",1520,3805,1680,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,673350,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1520,3805,1680,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,718950,1197,FWD (Front Wheel Drive),37.0,Petrol,Manual,5,Leather,4,In-line,"Front, Transverse",1520,3805,1680,Hatchback,83,PS,6000.0,114.0,NM,4000.0
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi,790350,1186,FWD (Front Wheel Drive),37.0,Diesel,Automatic,5,Fabric,3,In-line,"Front, Transverse",1520,3805,1680,Hatchback,75,PS,4000.0,190.0,NM,1750.0
Hyundai,Grand I10 Nios,Asta 1.2 Crdi,804450,1186,FWD (Front Wheel Drive),37.0,Diesel,Manual,5,Leather,3,In-line,"Front, Transverse",1520,3805,1680,Hatchback,75,PS,4000.0,190.0,NM,1750.0
Hyundai,Xcent,S 1.2,643769,1197,FWD (Front Wheel Drive),43.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1520,3995,1660,Sedan,83,PS,6000.0,114.0,NM,6000.0
Hyundai,Xcent,S At 1.2,733734,1197,FWD (Front Wheel Drive),43.0,Petrol,Automatic,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1660,Sedan,82,PS,6000.0,114.0,NM,6000.0
Hyundai,Xcent,Sx 1.2,705546,1197,FWD (Front Wheel Drive),43.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1520,3995,1660,Sedan,82,PS,6000.0,114.0,NM,6000.0
Hyundai,Xcent,Sx 1.2 (O),782346,1197,FWD (Front Wheel Drive),43.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1520,3995,1660,Sedan,82,PS,6000.0,114.0,NM,6000.0
Hyundai,Xcent,S 1.2 Crdi,742033,1120,FWD (Front Wheel Drive),43.0,Diesel,Manual,5,Fabric,3,In-line,"Front, Transverse",1520,3995,1660,Sedan,72,PS,4000.0,180.0,NM,1750.0
Hyundai,Xcent,E,581078,1197,FWD (Front Wheel Drive),43.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Longitudinal",1520,3995,1660,Sedan,83,PS,6000.0,114.0,NM,6000.0
Hyundai,Xcent,Sx 1.2 Crdi,798558,1120,FWD (Front Wheel Drive),43.0,Diesel,Manual,5,Fabric,3,In-line,"Front, Transverse",1520,3995,1660,Sedan,75,PS,4000.0,190.0,NM,1750.0
Hyundai,Xcent,Sx 1.2 Crdi (O),875358,1120,FWD (Front Wheel Drive),43.0,Diesel,Manual,5,Fabric,3,In-line,"Front, Transverse",1520,3995,1660,Sedan,72,PS,4000.0,190.0,NM,1750.0
Hyundai,Xcent,E Crdi,673261,1197,FWD (Front Wheel Drive),43.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1520,3995,1660,Sedan,75,PS,4000.0,190.0,NM,1750.0
Nissan,Micra,Xl (O) Cvt,662880,1198,FWD (Front Wheel Drive),41.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1530,3825,1665,Hatchback,77,PS,6000.0,104.0,NM,4000.0
Nissan,Micra,Xv Cvt,781686,1198,FWD (Front Wheel Drive),41.0,Petrol,Automatic,5,Fabric,3,In-line,"Front, Transverse",1530,3825,1665,Hatchback,77,PS,6000.0,104.0,NM,4400.0
Nissan,Micra,Xld (O),743504,1461,FWD (Front Wheel Drive),41.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3825,1665,Hatchback,64,PS,4000.0,160.0,NM,2000.0
Nissan,Micra,Xvd,812964,1461,FWD (Front Wheel Drive),41.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1525,3825,1665,Hatchback,64,PS,4000.0,160.0,NM,2000.0
Mahindra,Bolero,Zlx,942263,2523,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1880,4107,1745,SUV,63,PS,3200.0,195.0,NM,1400.0
Mahindra,Bolero,Slx,917055,2523,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1880,4107,1745,SUV,63,PS,3200.0,195.0,NM,1400.0
Mahindra,Bolero,Sle,860720,2523,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1880,4107,1745,SUV,63,PS,3200.0,195.0,NM,1400.0
Mahindra,Bolero,Ex,815883,2523,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1910,4221,1745,SUV,63,PS,3200.0,195.0,NM,1400.0
Mahindra,Bolero,Ex Non Ac,773678,2523,FWD (Front Wheel Drive),60.0,Diesel,Manual,7,Fabric,4,In-line,"Front, Transverse",1910,4221,1745,SUV,63,PS,3200.0,195.0,NM,1400.0
Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,1102689,1248,FWD (Front Wheel Drive),43.0,Diesel,Manual,5,Leather,4,In-line,"Front, Transverse",1485,4490,1730,Sedan,89,BHP,4000.0,200.0,NM,1750.0
Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,919689,1248,FWD (Front Wheel Drive),43.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1485,4490,1730,Sedan,89,BHP,4000.0,200.0,NM,1750.0
Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,980689,1248,FWD (Front Wheel Drive),43.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1485,4490,1730,Sedan,89,BHP,4000.0,200.0,NM,1750.0
Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,1062689,1248,FWD (Front Wheel Drive),43.0,Diesel,Manual,5,Fabric,4,In-line,"Front, Transverse",1485,4490,1730,Sedan,89,BHP,4000.0,200.0,NM,1750.0
Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,819689,1462,FWD (Front Wheel Drive),43.0,Petrol,Manual,5,Fabric,4,In-line,"Front, Transverse",1485,4490,1730,Sedan,103,BHP,6000.0,138.0,NM,4400.0
